"","number","name","address","lat","lon","nombre","effectif","eff_00","eff_01","eff_02","eff_03","eff_05","eff_06","eff_07","eff_08","eff_09","eff_10","eff_11","eff_12","eff_13","eff_14","eff_15","eff_16","eff_17","eff_18","eff_19","eff_20","eff_21","eff_22","eff_23","eff_24","eff_25","eff_26","eff_27","eff_28","eff_29","eff_30","eff_31","eff_32","eff_33","eff_35","eff_36","eff_37","eff_38","eff_39","eff_41","eff_42","eff_43","eff_45","eff_46","eff_47","eff_49","eff_50","eff_51","eff_52","eff_53","eff_55","eff_56","eff_58","eff_59","eff_60","eff_61","eff_62","eff_63","eff_64","eff_65","eff_66","eff_68","eff_69","eff_70","eff_71","eff_72","eff_73","eff_74","eff_75","eff_77","eff_78","eff_79","eff_80","eff_81","eff_82","eff_84","eff_85","eff_86","eff_87","eff_88","eff_90","eff_91","eff_92","eff_93","eff_94","eff_95","eff_96","eff_99","nb_00","nb_01","nb_02","nb_03","nb_05","nb_06","nb_07","nb_08","nb_09","nb_10","nb_11","nb_12","nb_13","nb_14","nb_15","nb_16","nb_17","nb_18","nb_19","nb_20","nb_21","nb_22","nb_23","nb_24","nb_25","nb_26","nb_27","nb_28","nb_29","nb_30","nb_31","nb_32","nb_33","nb_35","nb_36","nb_37","nb_38","nb_39","nb_41","nb_42","nb_43","nb_45","nb_46","nb_47","nb_49","nb_50","nb_51","nb_52","nb_53","nb_55","nb_56","nb_58","nb_59","nb_60","nb_61","nb_62","nb_63","nb_64","nb_65","nb_66","nb_68","nb_69","nb_70","nb_71","nb_72","nb_73","nb_74","nb_75","nb_77","nb_78","nb_79","nb_80","nb_81","nb_82","nb_84","nb_85","nb_86","nb_87","nb_88","nb_90","nb_91","nb_92","nb_93","nb_94","nb_95","nb_96","nb_99"
"564",14023,"14023 - MALAKOFF PINARD","76-78 BOULEVARD ADOLPHE PINARD - 75014 PARIS",48.8236534802546,2.30776682558527,476,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,8,63,1,0,0,0,0,0,0,21,0,6,0,0,4,0,0,0,0,1,3,3,4,0,0,1,0,0,0,1,0,1,0,6,1,103,30,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,20,11,11,22,25,0,1,1,7,1,19,1,9,1,5,6,3,5,1,3,59,1,30,12,1,5,15,0,4,0,1,3,15,11,1,15,13,2,3,67,0,0,5,37,4,10,0
"565",14024,"14024 - RAYMOND LOSSERAND","RUE VERCINGETORIX - 75014 PARIS",48.827989487366,2.30567210645885,556,621,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,0,16,1,1,30,1,0,0,0,0,0,43,1,2,0,1,204,0,6,0,1,17,0,0,17,0,32,1,0,0,0,1,0,13,0,10,53,63,0,13,2,0,0,8,23,1,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,5,2,15,5,11,52,20,0,0,0,9,2,27,1,9,0,1,9,3,10,0,5,56,2,34,11,3,7,18,0,1,0,5,1,14,7,2,23,44,0,8,39,0,0,12,47,3,18,0
"566",14025,"14025 - JACQUIER","10 RUE JACQUIER - 75014 PARIS",48.8295704047321,2.31835302141387,824,505,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,27,0,0,0,0,0,16,73,3,0,0,0,13,0,0,3,0,6,0,5,10,0,2,0,0,0,1,1,0,54,0,0,74,20,100,54,1,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,4,0,24,2,13,51,10,0,0,0,9,4,48,5,10,0,1,29,2,9,1,3,104,3,50,18,2,4,30,0,2,1,4,0,116,11,0,39,23,2,6,81,0,0,6,50,4,26,0
"567",14026,"14026 - PLANTES MOULIN VERT","23 RUE DES PLANTES - 75014 PARIS",48.8301471957921,2.32331344598022,1201,843,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,27,0,36,219,36,0,0,0,10,16,46,8,8,0,0,15,1,14,1,20,25,5,16,15,0,1,5,1,1,0,12,0,25,4,50,32,6,20,71,4,0,0,3,47,1,14,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,6,1,21,3,21,82,10,0,0,2,7,5,19,6,17,1,3,36,6,11,2,16,213,23,94,43,6,6,44,1,3,1,4,1,67,17,5,45,75,1,15,137,0,0,11,68,3,25,0
"568",14027,"14027 - ALESIA GERGOVIE","FACE 83 RUE DE GERGOVIE - 75014 PARIS",48.8308871745524,2.31888210120735,557,585,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,1,29,1,0,0,0,0,26,23,4,1,0,0,0,0,18,0,4,9,0,0,0,0,50,0,0,1,0,1,0,12,3,50,50,21,53,157,0,0,0,1,31,1,10,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,0,19,0,6,38,15,0,0,0,7,3,14,9,15,0,0,13,2,7,1,4,69,6,28,11,1,5,27,0,2,1,2,0,24,9,1,32,35,7,8,57,0,0,7,33,3,17,0
"569",14028,"14028 - PLAISANCE ALESIA","164 RUE ALESIA - 75014 PARIS",48.8316397040626,2.31515852904734,1725,1214,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,0,41,0,34,176,11,0,0,0,0,0,67,11,2,0,4,20,0,12,6,4,28,0,9,17,1,4,4,3,0,10,0,114,45,13,0,27,360,40,31,1,10,0,6,19,1,39,0,0,0,1,0,0,0,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,1,0,0,1,0,0,1,0,0,1,5,1,2,0,1,2,0,21,0,58,6,67,114,32,0,0,2,17,3,42,14,24,1,5,58,11,31,2,17,261,10,128,37,5,16,60,1,4,3,4,13,116,29,2,60,90,3,16,141,3,0,23,93,4,41,0
"570",14029,"14029 - GERGOVIE VERCINGETORIX","112 RUE VERCINGETORIX - 75014 PARIS",48.8342592499304,2.31339164711325,526,255,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,5,16,4,0,0,0,0,6,14,0,0,0,0,10,0,1,0,1,5,0,2,6,0,0,0,0,0,0,0,0,16,3,10,62,2,3,27,0,0,0,4,37,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,25,3,16,31,28,0,0,0,17,3,11,5,5,0,2,8,3,3,0,1,32,0,35,5,2,1,11,0,2,2,1,1,40,3,2,27,28,1,12,79,0,0,7,44,4,17,0
"571",14030,"14030 - LOSSERAND - PERNETY","61 RUE PERNETY - 75014 PARIS",48.834254627953,2.31760933938696,595,310,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,11,29,0,0,0,0,20,18,43,16,8,0,1,3,0,9,0,0,7,3,9,0,0,2,3,0,0,0,3,0,6,2,0,16,3,0,43,2,0,0,0,24,1,15,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,3,0,12,2,14,42,3,0,0,1,3,7,31,7,7,0,1,15,7,8,0,3,85,5,40,9,6,8,23,0,1,0,4,1,17,8,0,24,37,0,7,62,0,0,3,48,4,21,0
"572",14031,"14031 - DIDOT CHATEAU","13 RUE DIDOT - 75014 PARIS",48.8337,2.3215,898,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100,0,0,0,15,0,28,25,1,0,0,0,0,42,30,1,1,0,0,3,7,0,0,0,6,0,0,35,0,1,0,0,0,6,6,0,53,0,10,30,3,10,169,3,0,0,3,18,0,12,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,1,5,1,0,0,0,1,0,8,0,15,2,29,46,13,0,0,1,10,11,43,12,12,1,0,24,5,3,0,4,132,5,66,35,3,13,29,0,1,3,1,1,59,11,1,36,46,1,14,96,1,0,5,61,1,16,0
"573",14032,"14032 - MOUTON DUVERNET - MAIRIE DU 14EME","26 RUE MOUTON DUVERNET - 75014 PARIS",48.8325012787035,2.32540116669297,1417,1256,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,19,0,41,14,13,57,7,0,0,3,1,12,63,30,7,0,0,19,1,20,0,2,35,1,15,55,0,8,2,0,0,3,0,52,88,2,139,160,2,51,227,7,10,0,0,36,1,31,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,1,0,6,0,0,0,0,2,0,2,0,0,0,0,1,3,10,0,0,0,0,0,0,28,0,47,6,62,93,8,0,0,1,6,4,36,24,29,0,3,45,16,31,0,14,189,11,156,54,10,19,38,0,4,1,4,8,108,25,9,47,32,2,10,82,2,0,15,80,3,23,0
"574",14033,"14033 - DAGUERRE GASSENDI","31 RUE FROIDEVAUX - 75014 PARIS",48.8356804441726,2.3282908220517,716,393,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,15,13,1,0,0,0,0,9,49,103,5,0,0,0,0,0,0,1,32,7,8,14,1,4,7,0,0,0,0,26,49,0,0,0,0,0,0,4,0,0,0,17,0,9,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,1,15,0,11,37,5,0,1,0,4,2,23,5,22,0,0,10,4,6,0,5,112,14,62,25,2,9,34,0,0,0,1,3,76,8,0,22,41,0,0,71,1,0,3,42,2,15,0
"575",14034,"14034 - RUE DE L OUEST CHATEAU","48 RUE DE L'OUEST - 75014 PARIS",48.8361728601424,2.3193921439238,827,793,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,5,0,5,1,21,49,0,0,0,0,100,20,59,66,7,0,1,28,0,35,50,10,15,3,21,5,6,21,0,0,0,0,6,0,12,2,50,21,30,0,56,4,0,0,6,51,2,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,40,1,9,2,23,46,7,0,0,0,9,3,31,13,10,1,2,21,3,22,1,9,144,10,69,23,4,7,24,0,2,3,3,0,30,7,1,21,51,0,6,62,0,0,12,56,3,22,0
"576",14035,"14035 - MAINE GAITE","90 AVENUE DU MAINE - 75014 PARIS",48.8378836277624,2.32255164001816,698,636,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,17,4,5,112,3,0,0,0,0,68,160,1,0,0,0,7,2,27,0,1,9,1,8,1,0,0,0,1,1,4,1,0,12,6,0,24,3,50,0,56,10,0,0,19,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,4,1,9,3,13,53,5,0,0,1,4,9,40,7,5,0,0,22,4,13,2,14,178,4,55,8,5,3,15,1,4,3,3,0,21,9,1,17,37,1,2,46,1,0,4,36,4,17,0
"577",14036,"14036 - BOULARD DAGUERRE","14 RUE BOULARD - 75014 PARIS",48.8343907970068,2.32930394654529,774,475,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27,0,3,115,0,0,0,0,0,20,75,16,3,0,0,0,1,1,0,1,13,0,3,4,0,0,0,0,0,0,9,0,63,0,0,30,11,0,26,1,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4,1,8,0,9,65,3,0,0,0,1,5,30,7,15,0,0,14,3,8,0,5,127,6,44,18,5,3,29,0,0,1,3,0,105,12,0,19,74,0,3,76,0,0,4,36,5,16,0
"578",14037,"14037 - JEAN MOULIN","56 AVENUE JEAN MOULIN - 75014 PARIS",48.8257098170281,2.32184998734424,785,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,20,0,2,0,16,0,2,6,2,0,0,0,0,6,18,0,11,0,0,1,0,3,0,0,16,5,23,16,0,0,2,0,1,0,0,0,58,5,0,33,4,21,134,3,0,0,1,5,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,16,0,17,2,15,23,18,0,0,0,11,1,8,8,9,0,2,24,4,10,0,4,110,8,51,42,5,4,26,0,2,2,1,1,111,12,0,25,38,3,11,78,0,0,4,49,2,15,0
"579",14101,"14101 - PLACE FERNAND MOURLOT","33 BD EDGAR QUINET - 75014 PARIS",48.8415048015128,2.32327771564332,803,925,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,62,0,17,451,58,0,0,1,0,10,86,1,2,0,10,20,2,17,6,0,32,0,17,5,0,3,2,0,10,0,0,0,28,1,0,3,6,0,26,2,0,0,0,11,6,12,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,27,2,53,8,51,47,20,0,0,1,0,1,31,16,12,0,2,41,8,17,12,7,120,1,82,21,3,10,14,0,2,0,3,1,17,13,5,22,31,0,2,29,0,0,3,27,6,20,0
"580",14103,"14103 - MAINE LIANCOURT","132 / 136 AVENUE DU MAINE - 75014 PARIS",48.835064363954,2.32373144997399,1050,738,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,16,2,29,38,1,0,0,0,0,67,81,2,4,0,0,34,0,6,3,4,25,21,42,4,11,0,4,3,3,1,1,0,40,5,10,53,1,1,20,16,1,0,6,146,6,4,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,8,0,20,4,25,53,5,0,0,1,2,15,42,16,18,0,0,23,3,8,2,5,158,18,75,19,4,8,32,1,3,2,1,0,85,15,6,30,58,1,7,125,3,0,14,98,3,18,0
"581",14104,"14104 - LOSSERAND BOYER-BARRET","4 RUE BOYER BARRET - 75014 PARIS",48.833139,2.317377,700,562,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,11,30,10,0,0,0,0,23,40,0,27,0,6,0,0,9,0,1,5,0,1,8,0,0,0,1,0,0,1,1,10,0,20,16,6,0,201,4,0,0,10,4,2,57,0,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,2,1,23,6,17,53,4,0,0,0,2,4,23,11,16,0,3,17,2,4,0,4,118,2,50,30,3,4,27,1,1,0,2,1,35,10,1,34,44,0,6,66,0,0,4,31,3,18,0
"582",14106,"14106 - STADE DIDOT","FACE 58 AVENUE MARC SANGNIER - 75014 PARIS",48.8253258700605,2.31067065346762,366,689,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,6,3,64,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,6,0,0,1,0,1,0,0,0,0,1,0,4,0,0,43,6,0,423,6,0,0,28,37,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,3,0,7,1,10,18,10,0,0,0,7,0,16,1,6,0,1,9,2,3,0,3,41,1,24,8,2,1,13,1,0,0,2,4,4,2,0,27,28,0,9,36,1,0,8,29,1,17,0
"583",14107,"14107 - PORTE DE MONTROUGE 2","2 AVENUE DE LA PORTE DE MONTROUGE - 75014 PARIS",48.8234163005029,2.32293685710795,362,333,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,17,0,0,0,0,0,20,27,0,1,0,20,0,0,0,0,1,10,6,6,0,0,1,5,0,0,0,0,20,27,0,10,0,1,0,107,9,0,0,3,9,1,9,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,5,2,8,32,8,0,0,0,10,1,14,3,6,0,1,9,1,3,0,1,53,3,37,9,1,4,11,0,0,0,1,2,12,2,1,13,12,0,6,39,1,0,6,18,1,12,0
"584",14108,"14108 - JOURDAN LE BRIX ET MESNIN","RUE LE BRIX ET MESNIN - 75014 PARIS",48.8223409659341,2.32786165330247,514,1185,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,6,1,64,900,0,0,0,0,12,12,2,0,0,0,4,0,0,0,0,23,1,75,7,0,0,5,0,3,0,0,0,27,0,0,1,1,10,0,0,0,0,0,13,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,12,2,15,19,7,0,0,2,11,4,15,10,5,0,0,17,2,7,0,5,75,6,38,21,3,5,24,0,1,1,1,2,40,6,0,20,19,1,1,41,1,0,5,38,2,16,0
"585",14110,"14110 - ABBE CARTON","89 RUE DE L'ABBE CARTON - 75014 PARIS",48.8277462660758,2.32071409808913,441,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,15,0,0,0,0,0,20,69,0,0,0,0,22,0,5,0,0,20,1,0,30,0,0,0,0,0,0,0,0,9,1,20,24,0,0,223,0,0,0,1,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,2,0,10,0,15,23,6,0,0,0,7,1,13,4,11,0,1,15,2,7,0,1,67,4,23,15,2,4,18,0,0,0,2,0,25,6,1,23,20,3,8,37,1,1,5,37,0,10,0
"586",14111,"14111 - DENFERT-ROCHEREAU CASSINI","18 RUE CASSINI - 75014 PARIS",48.8375492921975,2.33598303046652,275,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,10,21,0,0,0,0,0,0,3,0,0,8,3,5,8,22,0,1,0,0,6,0,0,7,0,117,130,10,152,50,6,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,3,0,0,5,1,0,0,0,0,1,4,1,2,0,0,3,1,3,0,0,54,7,12,6,13,0,9,0,1,2,0,0,13,0,5,11,16,11,6,22,0,0,3,50,0,2,0
"587",14112,"14112 - FAUBOURG SAINT JACQUES CASSINI","24 RUE MECHAIN - 75014 PARIS",48.8358677209948,2.33798034198275,227,6267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,23,0,1,0,0,0,0,3,0,0,0,0,23,0,71,0,0,0,0,0,0,0,2,3,0,42,6011,0,22,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,1,1,13,2,2,0,0,1,2,3,0,1,12,1,10,2,42,0,3,0,0,0,0,0,3,4,0,7,41,0,5,8,1,0,1,46,0,1,0
"588",14113,"14113 - ARAGO 2","36 RUE DE LA SANTE - 75014 PARIS",48.8351288650429,2.34157863455693,289,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,1,1,0,51,0,3,0,2,0,0,0,0,0,5,1,50,1,103,50,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,5,5,1,0,0,0,1,0,6,1,5,0,0,4,1,8,0,4,63,1,27,3,6,0,16,0,0,0,0,0,6,2,1,6,35,3,2,46,0,0,2,20,0,3,0
"589",14114,"14114 - PLACE DE CATALOGNE","4 RUE ALAIN - 75014 PARIS",48.8372933093611,2.31748293063912,142,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1050,0,0,50,50,50,52,0,0,0,0,0,0,10,15,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,200,0,2,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,9,10,0,1,1,2,2,7,1,2,0,0,2,0,3,6,2,8,1,12,2,1,0,6,0,7,0,0,0,4,2,10,1,3,0,2,13,1,0,3,11,0,0,0
"590",14115,"14115 - CITÉ UNIVERSITAIRE","AVENUE MAURICE D'OCAGNE - 75014 PARIS",48.8239231685446,2.31657332931609,331,3274,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,27,1,0,0,0,2500,20,43,0,0,0,11,0,0,0,0,0,203,0,13,6,0,0,0,0,0,0,6,0,13,0,0,62,0,60,100,0,0,0,126,72,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,5,21,12,0,0,0,4,3,16,1,4,0,3,7,3,2,0,3,44,0,21,6,11,2,7,0,0,0,1,0,7,4,1,18,15,8,20,15,0,0,11,38,0,8,0
"591",14116,"14116 - ROMAIN ROLLAND","49-51 BD ROMAIN ROLLAND - 75014 PARIS",48.8203236461268,2.32300304092451,277,1306,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,6,29,240,0,0,0,93,0,11,0,0,250,10,221,0,0,0,0,0,0,0,0,0,1,6,0,7,7,0,1,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,13,7,1,0,0,0,2,3,11,7,2,0,0,14,0,10,0,5,95,6,15,2,1,0,3,0,1,0,0,0,10,6,0,8,7,0,2,11,0,0,1,13,1,3,0
"592",14117,"14117 - MOUCHOTTE","5 RUE DU COMMANDANT RENE MOUCHOTTE - 75014 PARIS",48.8393250250604,2.32095412572888,389,1156,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,19,0,0,39,0,513,63,6,0,0,0,4,0,20,0,0,3,2,53,1,0,0,0,0,13,0,0,0,63,0,100,24,0,0,3,1,1,0,0,141,10,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,7,13,7,0,0,6,2,8,9,3,8,0,1,7,2,5,3,3,53,5,46,16,4,1,11,0,3,0,4,1,10,8,1,19,28,0,3,29,2,0,6,40,1,4,0
"593",14120,"14120 - JOURDAN BARBOUX","7 RUE HENRI BARBOUX - 75014 PARIS",48.8219553064561,2.32680686990588,107,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,10,10,0,0,0,3,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,4,9,3,0,0,1,4,1,3,1,1,0,0,0,1,0,0,0,17,1,3,0,0,2,2,0,1,0,2,0,3,1,1,5,2,1,1,11,0,0,6,7,1,5,0
"594",14122,"14122 - BRUNE","1 RUE DU COLONEL MONTEIL - 75014 PARIS",48.8265029331101,2.30927479982717,481,4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,3,1,21,45,1,0,0,0,0,0,34,76,3,0,0,13,0,3,20,31,0,0,54,9,0,20,0,0,0,300,0,0,13,411,3,26,3032,10,23,0,0,0,22,52,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0,11,1,8,43,18,0,0,1,13,0,26,8,6,0,0,13,1,3,5,5,36,2,24,9,4,4,21,0,0,1,0,0,8,7,5,19,49,4,6,21,0,0,12,64,3,8,0
