"","number","name","address","lat","lon","lon2"
"578",14108,"14108 - JOURDAN LE BRIX ET MESNIN","RUE LE BRIX ET MESNIN - 75014 PARIS",48.8223409659341,2.32786165330247,1.53151855296393
"579",14110,"14110 - ABBE CARTON","89 RUE DE L'ABBE CARTON - 75014 PARIS",48.8277462660758,2.32071409808913,1.52681611998127
"580",14111,"14111 - DENFERT-ROCHEREAU CASSINI","18 RUE CASSINI - 75014 PARIS",48.8375492921975,2.33598303046652,1.53686167109327
"581",14112,"14112 - FAUBOURG SAINT JACQUES CASSINI","24 RUE MECHAIN - 75014 PARIS",48.8358677209948,2.33798034198275,1.53817571810239
"582",14113,"14113 - ARAGO 2","36 RUE DE LA SANTE - 75014 PARIS",48.8351288650429,2.34157863455693,1.54054306318431
"583",14114,"14114 - PLACE DE CATALOGNE","4 RUE ALAIN - 75014 PARIS",48.8372933093611,2.31748293063912,1.52469030941585
"584",14115,"14115 - CITÉ UNIVERSITAIRE","AVENUE MAURICE D'OCAGNE - 75014 PARIS",48.8239231685446,2.31657332931609,1.52409187552694
"585",14116,"14116 - ROMAIN ROLLAND","49-51 BD ROMAIN ROLLAND - 75014 PARIS",48.8203236461268,2.32300304092451,1.52832203353678
"586",14117,"14117 - MOUCHOTTE","5 RUE DU COMMANDANT RENE MOUCHOTTE - 75014 PARIS",48.8393250250604,2.32095412572888,1.52697403605973
"587",14120,"14120 - JOURDAN BARBOUX","7 RUE HENRI BARBOUX - 75014 PARIS",48.8219553064561,2.32680686990588,1.53082460264307
"588",14122,"14122 - BRUNE","1 RUE DU COLONEL MONTEIL - 75014 PARIS",48.8265029331101,2.30927479982717,1.5192901153769
"589",14124,"14124 - PORTE D'ARCUEIL","AVENUE DAVID WEIL - 75014 PARIS",48.8211117704922,2.33378529042961,1.53541576057864
"590",14125,"14125 - DAREAU","34 RUE DAREAU - 75014 PARIS",48.8307232145836,2.33614655720435,1.53696925662463
"591",14127,"14127 - ODESSA","5-7 RUE D'ODESSA - 75014 PARIS",48.8428422780744,2.32444156513947,1.52926844997049
"592",15001,"15001 - ARRIVEE","8 RUE DE L'ARRIVEE - 75015 PARIS",48.8437488891639,2.32245193747358,1.52795945822716
"593",15002,"15002 - BOURDELLE","26 AVENUE DU MAINE - 75015 PARIS",48.8430853174659,2.32026394678474,1.52651996188556
"594",15003,"15003 - GARE DE MONTPARNASSE","TP DU 1-13 BOULEVARD DE VAUGIRARD - 75015 PARIS",48.8418071798797,2.31951002690117,1.5260239520443
"595",15004,"15004 - VAUGIRARD PASTEUR","DEV 71 BOULEVARD DE VAUGIRARD - 75015 PARIS",48.8405958674037,2.31536303820296,1.52329561545212
"596",15005,"15005 - PLACE TREFOUEL","FACE 24 BOULEVARD PASTEUR - 75015 PARIS",48.8426508046409,2.31272739021446,1.52156160184021
"597",15008,"15008 - SEVRES LECOURBE","FACE 4 BOULEVARD PASTEUR - 75015 PARIS",48.8448380192272,2.31108550609411,1.52048139331983
"598",15009,"15009 - SUFFREN","140 AVENUE DE SUFFREN - 75015 PARIS",48.8471756149276,2.30705214759679,1.51782781493358
"599",15010,"15010 - CAMBRONNE","FACE 3 BD GARIBALDI - 75015 PARIS",48.8475753214673,2.30286310050181,1.51507180779024
"600",15011,"15011 - THEBAUD RUE DE CAMBRONNE","32 RUE CAMBRONNE - 75015 PARIS",48.8458314196108,2.30175308699111,1.51434152114144
"601",15012,"15012 - MADEMOISELLE","76 RUE CAMBRONNE - 75015 PARIS",48.8432773300352,2.30230766886348,1.51470638493197
"602",15013,"15013 - LECOURBE VOLONTAIRE","DEV 1 RUE DES VOLONTAIRES - 75015 PARIS",48.8435427350063,2.30655861557466,1.51750311632132
"603",15014,"15014 - VOLONTAIRES","25 RUE DES VOLONTAIRES - 75015 PARIS",48.84132050184,2.30808901725357,1.51850997966365
"604",15016,"15016 - DUTOT","59 RUE DUTOT - 75015 PARIS",48.8383124746242,2.30853184382216,1.51880131875787
"605",15017,"15017 - PROCESSION","7 PLACE FALGUIERE - 75015 PARIS",48.8363338618169,2.31046623803085,1.52007397197382
"606",15018,"15018 - ALLERAY","85 RUE DUTOT - 75015 PARIS",48.8365756642503,2.30687451712267,1.51771095044282
"607",15019,"15019 - VAUGIRARD CAMBRONNE","3 RUE PAUL BARRUEL - 75015 PARIS",48.8400577188391,2.30450742096121,1.5161536191973
"608",15020,"15020 - MAIRIE DU 15EME","4 RUE LEON SECHE - 75015 PARIS",48.8417096401611,2.29854929401185,1.51223372045636
"609",15023,"15023 - LA MOTTE PIQUET","146 BOULEVARD GRENELLE - 75015 PARIS",48.8486563159052,2.29924407694599,1.51269082363189
"610",15024,"15024 - LAOS","88 AVENUE DE SUFFREN - 75015 PARIS",48.8509146081717,2.30129338467014,1.51403907935654
"611",15025,"15025 - AMETTE","26 RUE DUPLEIX - 75015 PARIS",48.8514541821274,2.29671030093086,1.51102383239522
"612",15026,"15026 - BIR HAKEIM","FACE 6 BOULEVARD DE GRENELLE - 75015 PARIS",48.8538440543335,2.28970534822202,1.50641521872568
"613",15027,"15027 - GIDE","4 RUE ANDRE GIDE  - 75015 PARIS",48.8365662244334,2.31270712109741,1.52154826662814
"614",15028,"15028 - DUPLEIX","54 BOULEVARD DE GRENELLE - 75015 PARIS",48.8513967211235,2.29188931322812,1.50785206653883
"615",15029,"15029 - EMERIAU","27 RUE EMERIAU - 75015 PARIS",48.8506147509061,2.2872501634709,1.50479993330184
"616",15031,"15031 - THEATRE","60 RUE DU THEATRE - 75015 PARIS",48.8481703413652,2.28990664645753,1.50654765442345
"617",15032,"15032 - LOURMEL","112 AVE FELIX FAURE - 75015 PARIS",48.8387344082747,2.28175554013876,1.5011849772486
"618",15033,"15033 - VIOLET","5 PLACE VIOLET - 75015 PARIS",48.8447903902618,2.29054156015453,1.50696536915538
"619",15034,"15034 - COMMERCE","2 RUE LAKANAL - 75015 PARIS",48.8444259195454,2.29404143328216,1.5092679633067
"620",15035,"15035 - PLACE ETIENNE PERNET","2 RUE DES FRERES MORANE - 75015 PARIS",48.8424587555045,2.2921735414417,1.50803906252364
"621",15036,"15036 - LAMBERT","102 RUE DE LA CROIX NIVERT - 75015 PARIS",48.8430763869499,2.29514141310447,1.50999164871273
"622",15037,"15037 - GROULT","202 RUE LECOURBE - 75015 PARIS",48.8404161884088,2.29546490651511,1.51020447758057
"623",15038,"15038 - PLACE ADOLPHE CHERIOUX","18 PLACE ADOLPHE CHERIOUX - 75015 PARIS",48.8396350805619,2.30065445929164,1.51361872530769
"624",15039,"15039 - CHARLES VALLIN","133 RUE DE L'ABBE GROULT - 75015 PARIS",48.8360583938563,2.30186596838429,1.51441578670086
"625",15040,"15040 - MONCLAR","33 BIS RUE SAINT AMAND - 75015 PARIS",48.8341171478377,2.30885001546654,1.51901064639369
"626",15041,"15041 - LABROUSTE","13 RUE FRANQUET - 75015 PARIS",48.8328539082769,2.3068984782082,1.51772671463008
"627",15042,"15042 - FARMAN","61 RUE HENRY FARMAN - 75015 PARIS",48.8337338301773,2.27139647246143,1.49436966487093
"628",15043,"15043 - BRANCION","122 RUE BRANCION - 75015 PARIS",48.8290542164508,2.30141743604383,1.5141206937343
"629",15044,"15044 - J DUPRE","65 RUE DANTZIG - 75015 PARIS",48.8302693902879,2.29600807608667,1.51056183312834
"630",15045,"15045 - PLAINE","AVENUE DE LA PORTE DE LA PLAINE - 75015 PARIS",48.8281749363659,2.29258752254824,1.50831142396074
"631",15046,"15046 - GEORGES BRASSENS","42 RUE DES MORILLONS - 75015 PARIS",48.8322073451848,2.30232873769119,1.51472024627999
"632",15047,"15047 - DANTZIG","FACE AU 37 RUE MORILLONS - 75015 PARIS",48.8331797705565,2.29928264159962,1.51271619562186
"633",15048,"15048 - OLIVIER DE SERRE","PLACE AMEDEE GIORDANI - 75015 PARIS",48.8305456694458,2.29204639669968,1.50795541299445
"634",15049,"15049 - PORTE DE VERSAILLES","2 AVENUE ERNEST RENAN - 75015 PARIS",48.8321794442604,2.28712226198256,1.50471578590327
"635",15051,"15051 - ROLLET","1 PLACE HENRI ROLLET - 75015 PARIS",48.835981004456,2.29346711912861,1.50889011749265
"636",15052,"15052 - CONVENTION","183 RUE DE LA CONVENTION - 75015 PARIS",48.8376768223316,2.29558692602025,1.51028475517597
"637",15053,"15053 - LECOURBE","250 RUE LECOURBE - 75015 PARIS",48.8392220977623,2.291540507949,1.50762258479296
"638",15054,"15054 - CHANDON","293 RUE LECOURBE - 75015 PARIS",48.837970342012,2.28758230704361,1.50501845317957
"639",15055,"15055 - VASCO DE GAMA","44 RUE VASCO DE GAMA - 75015 PARIS",48.8367094964901,2.28369238080642,1.5024592400092
"640",15056,"15056 - BALARD","13 PLACE BALARD - 75015 PARIS",48.8365372894709,2.27871769701936,1.49918635628598
"641",15058,"15058 - GEORGES POMPIDOU","4 PLACE DU MOULIN DE JAVEL - 75015 PARIS",48.8400944467421,2.27158991198534,1.49449693026032
"642",15059,"15059 - CITROEN","RUE BALARD - 75015 PARIS",48.8407143644436,2.27801857156773,1.49872639613392
"643",15060,"15060 - MONDRIAN","9 PLACE DE LA MONTAGNE DU GOULET - 75015 PARIS",48.8442928655765,2.2773458970965,1.49828383829062
"644",15061,"15061 - DESNOUETTES","12 SQUARE DESNOUETTES - 75015 PARIS",48.8347683793419,2.28414229739467,1.50275524368331
"645",15064,"15064 - JAVEL","DEV 5 AVENUE EMILE ZOLA - 75015 PARIS",48.8462949182689,2.2784139125938,1.49898649411496
"646",15065,"15065 - HUMBERT","23 RUE EMILE ZOLA - 75015 PARIS",48.8463837730034,2.28000841190413,1.50003552779486
"647",15067,"15067 - DESAIX","23 RUE DESAIX - 75015 PARIS",48.8528046049403,2.29307702985722,1.50863347468246
"648",15068,"15068 - BOULEVARD VICTOR","FACE 5 BOULEVARD MARTIAL VALIN - 75015 PARIS",48.838171310249,2.27033837974637,1.49367353732333
"649",15069,"15069 - BOUCICAUT FAURE","41 AVENUE FELIX FAURE - 75015 PARIS",48.841249336041,2.2883866008495,1.50554760442187
"650",15070,"15070 - BLANC","88 RUE BALARD - 75015 PARIS",48.838633871536,2.27827419306183,1.49889457153223
"651",15071,"15071 - CHAMP DE MARS COTE 16EME","36 AVENUE DE SUFFREN - 75015 PARIS",48.8548517488353,2.29500791364336,1.5099038183637
"652",15072,"15072 - PLACE FERNAND FOREST","1 RUE LINOIS ANGLE QUAI DE GRENELLE - 75015 PARIS",48.849271,2.281849,1.50124646522888
"653",15102,"15102 - SQUARE BELA BARTOK","QUAI DE GRENELLE - 75015 PARIS",48.8511672406797,2.28460760756774,1.50306137491835
"654",15103,"15103 - SQUARE DES CÉVENNES","01 RUE CAUCHY - 75015 PARIS",48.8434172323859,2.27510833205623,1.49681172659198
"655",15104,"15104 - HÔPITAL GEORGES POMPIDOU (PROP 2)","FACE 66 - 70 RUE LEBLANC - 75015 PARIS",48.8376790033084,2.27573060931238,1.49722112770975
"656",15105,"15105 - SUFFREN FÉDÉRATION","84 RUE DE LA FEDERATION - 75015 PARIS",48.8527667435281,2.29787643146792,1.51179103887854
"657",15106,"15106 - GRENELLE VIOLET (PROP3)","BOULEVARD DE GRENELLE - 75015 PARIS",48.8499211018621,2.29466057588438,1.50967530211091
"658",15107,"15107 -  PALAIS DES SPORTS","42 BOULEVARD VICTOR - 75015 PARIS",48.8335736182304,2.28548042091786,1.50363560570956
"659",15109,"15109 - CEVENNES","65 - 67 RUE DES CEVENNES - 75015 PARIS",48.8424414521891,2.2810707552159,1.50073445184359
"660",15110,"15110 - PLACE ROBERT GUILLEMARD","PLACE ROBERT GUILLEMARD - 75015 PARIS",48.8362103614838,2.28103938100924,1.50071381050543
"661",15111,"15111 - SERRES","48 RUE OLIVIER DE SERRES - 75015 PARIS",48.8346588627927,2.2957894803159,1.51041801724562
"662",15112,"15112 - FALGUIÈRE LEBRUN","19 RUE VIGEE LEBRUN - 75015 PARIS",48.838758813497,2.3109360795034,1.52038308438655
"663",15113,"15113 - FALGUIERE ARSONVAL","2 RUE D'ARSONVAL - 75015 PARIS",48.8404004036544,2.31311786729747,1.52181849979473
"664",15114,"15114 - PASTEUR COTENTIN","FACE 1 RUE DU COTENTIN - 75015 PARIS",48.8389369099596,2.31616841206317,1.52382547727068
"665",15115,"15115 - VAUGIRARD","25-31 BOULEVARD DE VAUGIRARD - 75015 PARIS",48.841325259808,2.31829155159271,1.52522230752277
"666",15118,"15118 - PLACE BIENVENUE","11 RUE DE L'ARRIVEE - 75015 PARIS",48.8431988280709,2.32225737727924,1.52783145553985
"667",15120,"15120 - AVIA","26 RUE DU COLONEL PIERRE AVIA - 75015 PARIS",48.8296843300915,2.27534258685029,1.49696584466971
"668",15122,"15122 - PLACE CHARLES VALLIN","PLACE CHARLES VALLIN - 75015 PARIS",48.835524753591,2.30262194094114,1.51491314701207
"669",15123,"15123 - RUE DU COMMERCE","20 RUE DU COMMERCE - 75015 PARIS",48.8479921934615,2.29668168569178,1.5110050062036
"670",15125,"15125 - AQUABOULEVARD","2 AVENUE DE LA PORTE DE SEVRES / AQUABOULEVARD - 75015 PARIS",48.8332198230209,2.27663033405161,1.49781306371624
"671",15126,"15126 - RENAN","Avenue ERNEST RENAN / PARC DES EXPOSITIONS - 75015 PARIS",48.8311001872726,2.28538759483169,1.50357453469489
"672",16001,"16001 - AVENUE DES PORTUGAIS","2 AVENUE DES PORTUGAIS - 75016 PARIS",48.8712137121912,2.29369213364784,1.50903815632065
"673",16002,"16002 - PERGOLESE","FACE 25 RUE PERGOLESE - 75016 PARIS",48.8751849611119,2.2842194320606,1.50280599118876
"674",16003,"16003 - ANDRE MAUROIS","2 BIS BOULEVARD ANDRE MAUROIS - 75016 PARIS",48.8779308171611,2.27895982496994,1.49934565417552
"675",16004,"16004 - BOULEVARD LANNES","FACE 2 BOULEVARD LANNES - 75016 PARIS",48.8707532840488,2.27487529834497,1.49665841187426
"676",16005,"16005 - POINCARE VICTOR HUGO","89 AVENUE RAYMOND POINCARE - 75016 PARIS",48.87030612437,2.28507454142023,1.5033685743849
"677",16006,"16006 - RUE LAURISTON","60 RUE LAURISTON - 75016 PARIS",48.8692602237345,2.28991872283876,1.50655559956996
"678",16007,"16007 - LONGCHAMP","4 RUE DE LONGCHAMP - 75016 PARIS",48.864910448589,2.29251910100415,1.5082664088869
"679",16008,"16008 - GALILEE KLEBER","1 RUE GALILEE - 75016 PARIS",48.8674118657137,2.29078138011482,1.50712314859989
"680",16009,"16009 - SAINT DIDIER","32 RUE SAINT DIDIER - 75016 PARIS",48.8664391603377,2.28574594430153,1.50381029563916
"681",16010,"16010 - BELLES FEUILLES","4 RUE DES BELLES FEUILLES - 75016 PARIS",48.8658554963631,2.28285990897973,1.50191155022464
"682",16011,"16011 - VICTOR HUGO RUE DE LA POMPE","118 AVENUE VICTOR HUGO - 75016 PARIS",48.8681088868974,2.28147752241719,1.50100206719548
"683",16012,"16012 - BOULEVARD FLANDRIN","68 BOULEVARD FLANDRIN - 75016 PARIS",48.8687784917848,2.27435453917683,1.49631580030776
"684",16013,"16013 - AVENUE HENRI MARTIN","71 AVENUE HENRI MARTIN - 75016 PARIS",48.8640767117056,2.27688168700671,1.49797843080905
"685",16014,"16014 - AVENUE D EYLAU","4 AVENUE D'EYLAU - 75016 PARIS",48.8635464034458,2.28639449692504,1.50423698352848
"686",16015,"16015 - RUE DE BASSANO","1 RUE DE BASSANO - 75016 PARIS",48.8681445104821,2.29614960098594,1.51065494347647
"687",16016,"16016 - PAUL DOUMER / LA TOUR","53 AVENUE PAUL DOUMER - 75016 PARIS",48.8601161096266,2.28084048191106,1.50058295321904
"688",16017,"16017 - RUE DE SIAM","1 BIS RUE DE SIAM - 75016 PARIS",48.8617203290273,2.27534656855531,1.49696846426487
"689",16018,"16018 - FLANDRIN","2 BOULEVARD FLANDRIN - 75016 PARIS",48.864411409459,2.27244864764647,1.49506189922883
"690",16019,"16019 - HENRI MARTIN","FACE 98 AV. HENRI MARTIN - 75016 PARIS",48.8630253153883,2.26880655019948,1.49266573457538
"691",16020,"16020 - PORTE DE PASSY","1 PLACE DE LA PORTE DE PASSY - 75016 PARIS",48.8573821279933,2.264277072081,1.48968575517504
"692",16021,"16021 - RUE FRANCOIS PONSARD","1 RUE FRANCOIS PONSARD - 75016 PARIS",48.858427696615,2.27430852414491,1.49628552665512
"693",16022,"16022 - RUE JEAN BOLOGNE","16 RUE JEAN BOLOGNE - 75016 PARIS",48.8575668897845,2.28002739530677,1.50004801712528
"694",16023,"16023 - RUE DE PASSY","1 RUE DE PASSY - 75016 PARIS",48.8583812528973,2.28412901289213,1.50274650370425
"695",16024,"16024 - KENNEDY RANELAGH","4 RUE RANELAGH DEVANT RER - 75016 PARIS",48.852933160467,2.280439719993,1.50031928879037
"696",16025,"16025 - FONTAINE RAYNOUARD","4 RUE JEAN DE LA FONTAINE - 75016 PARIS",48.8527869440996,2.27558058418559,1.49712242499486
"697",16026,"16026 - RANELAGH","91 RUE DU RANELAGH - 75016 PARIS",48.8554848837201,2.2704086573957,1.49371977354345
"698",16027,"16027 - JASMIN","79 AV MOZART- 75016 PARIS",48.8528612487169,2.26848357065151,1.49245324378185
"699",16028,"16028 - MILLET - JEAN DE LA FONTAINE","12 RUE FRANCOIS MILLET - 75016 PARIS",48.8510048746653,2.27246948291569,1.49507560691688
"700",16029,"16029 - MAISON DE RADIO FRANCE","1 RUE GROS - 75016 PARIS",48.8513599125815,2.27769726944862,1.49851500893408
"701",16030,"16030 - MIRABEAU","4 PLACE DE BARCELONE - 75016 PARIS",48.8476657100294,2.27355626496537,1.49579060940414
"702",16031,"16031 - BOULAINVILLIERS","51 RUE DES VIGNES - 75016 PARIS",48.8561507433887,2.27518841467119,1.49686441357637
"703",16032,"16032 - EGLISE D AUTEUIL","PLACE DE L'EGLISE D'AUTEUIL - 75016 PARIS",48.8474984177169,2.26848387135299,1.49245344161572
"704",16033,"16033 - MICHEL ANGE AUTEUIL","85 RUE JEAN DE LA FONTAINE - 75016 PARIS",48.8484276136739,2.26525382116,1.49032836610252
"705",16034,"16034 - PORTE D'AUTEUIL","76 RUE D'AUTEUIL - 75016 PARIS",48.8479502077943,2.26065982613763,1.48730594052194
"706",16035,"16035 - HIPPODROME D AUTEUIL","ALLEE DES FORTIFICATIONS - 75016 PARIS",48.848892820997,2.25765156147489,1.48532677945939
"707",16036,"16036 - PORTE MOLITOR","PLACE DE LA PORTE MOLITOR - 75016 PARIS",48.8452443138735,2.25693953740163,1.48485833320237
"708",16037,"16037 - MOLITOR - MICHEL ANGE","35 RUE MOLITOR - 75016 PARIS",48.845182081538,2.26211277356597,1.48826184610156
"709",16038,"16038 - RUE MOLITOR","RUE MOLITOR - 75016 PARIS",48.8450971265317,2.26572414789506,1.49063779777329
"710",16039,"16039 - VERSAILLES EXELMANS","27 BOULEVARD EXELMANS - 75016 PARIS",48.8409629526469,2.26439411807511,1.48976276065828
"711",16040,"16040 - EXELMANS","73 BIS BOULEVARD EXELMANS - 75016 PARIS",48.8431044947352,2.25982139174208,1.48675432791627
"712",16041,"16041 - VERSAILLES","164 AVENUE DE VERSAILLES - 75016 PARIS",48.8402193380741,2.26383419115296,1.4893943803173
"713",16042,"16042 - PORTE DE SAINT CLOUD","120 BOULEVARD MURAT - 75016 PARIS",48.8375552600146,2.2579725727069,1.48553797528232
"714",16043,"16043 - PLACE DE PASSY","2 PLACE DE PASSY - 75016 PARIS",48.857802917112,2.2775005469422,1.49838558364459
"715",16044,"16044 - STADE FRANCAIS","24 AVENUE DE LA PORTE DE SAINT CLOUD - 75016 PARIS",48.8387133631624,2.25219106053761,1.48173427279902
"716",16101,"16101 - MALAKOFF","161 AVENUE MALAKOFF - 75016 PARIS",48.8766926874369,2.28345759338342,1.50230477151069
"717",16102,"16102 - PERGOLÈSE/ MARBEAU","52-54 RUE PERGOLÈSE - 75016 PARIS",48.873568706869,2.28151252252986,1.50102509404582
"718",16103,"16103 - TRAKTIR","3 RUE TRAKTIR - 75016 PARIS",48.8727991559924,2.29150817942673,1.50760131560303
"719",16104,"16104 - PAUL VALÉRY","26-32 RUE PAUL VALERY - 75016 PARIS",48.8713610397756,2.28886639604116,1.50586326546496
"720",16105,"16105 - CREVAUX","1 RUE CREVAUX - 75016 PARIS",48.8708094286695,2.28114900769185,1.50078593476508
"721",16107,"16107 - GODARD","2 RUE BENJAMIN GODARD - 75016 PARIS",48.8659832410243,2.2757256357312,1.49721785555144
"722",16108,"16108 - SABLONS","40 RUE DES SABLONS - 75016 PARIS",48.8638751312682,2.28189073657736,1.5012739240525
"723",16110,"16110 - OCTAVE FEUILLET","4-6 RUE OCTAVE FEUILLET - 75016 PARIS",48.8609983661382,2.27312852713658,1.49550919731092
"724",16111,"16111 - HELIE","4 - 6 rue Faustin Helie - 75016 PARIS",48.85940308194,2.2765220890277,1.49774184846074
"725",16112,"16112 - CHERNOVITZ","1-3 RUE CHERNOVITZ - 75016 PARIS",48.8569864146289,2.28217321814299,1.50145977090385
"726",16116,"16116 - GEORGES SAND","23 rue Georges Sand - 75016 PARIS",48.8498691876412,2.2682573875257,1.49230443611836
"727",16118,"16118 - MICHEL ANGE","91 RUE MICHEL ANGE - 75016 PARIS",48.8406103996637,2.25837365819895,1.48580185259287
"728",16121,"16121 - SABLONS MAILLOT","ROUTE PORTE DES SABLONS / PORTE MAILLOT - 75016 PARIS",48.8787208918302,2.27056809720919,1.49382467025502
"729",16122,"16122 - MUETTE NEUILLY","ROUTE DE LA MUETTE A NEUILLY - 75016 PARIS",48.8800796431116,2.2585765898837,1.48593536294978
"730",16123,"16123 - MAHATMA GANDHI","Avenue du Mahatma Gandhi face à la Fondation Louis Vuitton dans le Bois de Boulogne - 75016 PARIS",48.876356,2.264205,1.48963833838416
"731",16124,"16124 - SÈVRES NEUILLY","Route de Sèvres à Neuilly - 75016 PARIS",48.8750959378951,2.24921698799858,1.4797776070045
"732",16129,"16129 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 1","CHEMIN DE LA CEINTURE DU LAC INTERIEUR / AVENUE DE SAINT CLOUD - 75016 PARIS",48.8620818670338,2.26174638604114,1.48802079685749
"733",16130,"16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2","AVENUE LOUIS BARTHOU / PLACE DE LA COLOMBIE - 75016 PARIS",48.863757931035,2.26750468357477,1.49180922624878
"734",16135,"16135 - STADE WILMILLE","ROND POINT DU MARECHAL DELATRE DE TASSIGNY - 75016 PARIS",48.872381,2.275283,1.49692664201065
"735",17001,"17001 - GUY MOQUET","RUE GUY MOQUET - 75017 PARIS",48.8928229630235,2.3268034898348,1.53082237886763
"736",17002,"17002 - LA FOURCHE RUE DE LA CONDAMINE","4 RUE DE LA CONDAMINE - 75017 PARIS",48.8879013455305,2.32440044543717,1.52924139699384
"737",17003,"17003 - JACQUES KELLNER","4-6 RUE JACQUES KELLNER - 75017 PARIS",48.8958094858029,2.32789740916414,1.53154207702751
"738",17004,"17004 - LEGENDRE AVENUE DE CLICHY","130 RUE LEGENDRE - 75017 PARIS",48.8889616185588,2.32252897509438,1.52801014188585
"739",17005,"17005 - BROCHANT","43 RUE BROCHANT - 75017 PARIS",48.8903299891204,2.31973055992978,1.52616904246424
"740",17006,"17006 - GUY MOQUET DAVY","34 RUE GUY MOQUET - 75017 PARIS",48.8920640862454,2.32329134120854,1.52851170856888
"741",17007,"17007 - NAVIER","FACE 57 RUE NAVIER - 75017 PARIS",48.8959141175001,2.32272736705483,1.52814066552232
"742",17009,"17009 - BODIN AVENUE DE CLICHY","2 RUE PAUL BODIN - 75017 PARIS",48.8926339214324,2.31731325811074,1.52457868052039
"743",17010,"17010 - JONCQUIERE","90 RUE DE LA JONQUIERE - 75017 PARIS",48.8947686246963,2.31888535397443,1.52561297479593
"744",17012,"17012 - MAIRIE DU 17EME","FACE 16 RUE DES BATIGNOLLES - 75017 PARIS",48.8841012931631,2.32220602534734,1.52779767069859
"745",17013,"17013 - LEGENDRE","62 RUE LEGENDRE - 75017 PARIS",48.8854377308945,2.31647383591417,1.52402641803263
"746",17014,"17014 - PORTE DE CLICHY - AVENUE DE CLICHY","12 AVENUE DE LA PORTE DE CLICHY - 75017 PARIS",48.8967873958996,2.31071441900949,1.52023725219828
"747",17015,"17015 - PLACE DE LEVIS","19BIS/21 RUE LEGENDRE - 75017 PARIS",48.8836882175122,2.31328440539719,1.52192806652483
"748",17016,"17016 - BROCHANT","3 RUE BROCHANT - 75017 PARIS",48.8881869858103,2.31686114315115,1.52428123052043
"749",17017,"17017 - PONT CARDINET","167 RUE DE ROME - 75017 PARIS",48.8871404518667,2.31452160564086,1.522742030329
"750",17018,"17018 - MONCEAU","4 RUE DE THANN - 75017 PARIS",48.8811619835771,2.30951238050775,1.51944642158162
"751",17019,"17019 - MALESHERBES","20 RUE DE PHALSBOURG - 75017 PARIS",48.8826088164334,2.30902648733927,1.51912674863145
"752",17020,"17020 - NICARAGUA","49 RUE JOUFFROY D'ABBANS - 75017 PARIS",48.8850699436711,2.3070832166645,1.51784825551842
"753",17021,"17021 - WAGRAM (17EME ARR.)","RUE JOUFFROY D'ABBANS - 75017 PARIS",48.8842894403224,2.30549744426064,1.51680496333916
"754",17022,"17022 - PLACE DE WAGRAM","67 BOULEVARD PEREIRE - 75017 PARIS",48.8870706075812,2.30411112453146,1.51589289264863
"755",17024,"17024 - VILLIERS","1/3 PLACE PROSPER GOUBAUX - 75017 PARIS",48.881208332796,2.31644964079872,1.52401049987522
"756",17025,"17025 - COURCELLES","2 RUE DE CHAZELLES - 75017 PARIS",48.8794303755264,2.30346740668713,1.51546938559869
"757",17026,"17026 - WAGRAM COURCELLES","105 RUE JOUFFROY D'ABBANS - 75017 PARIS",48.8818571507446,2.30113837817673,1.51393709936123
"758",17027,"17027 - PEREIRE LEVALLOIS","121 BOULEVARD PEREIRE - 75017 PARIS",48.885263313654,2.29828646679923,1.51206080435897
"759",17028,"17028 - PORTE DE COURCELLE","34 BOULEVARD DE REIMS - 75017 PARIS",48.888800020649,2.29631993184172,1.51076700549072
"760",17029,"17029 - PLACE AIMÉE MAILLART","29 RUE PIERRE DEMOURS - 75017 PARIS",48.8814111012194,2.29482820074442,1.50978558382921
"761",17030,"17030 - RENNEQUIN PEREIRE","143 BOULEVARD DE PEREIRE - 75017 PARIS",48.8836391538993,2.29515206744623,1.50999865828826
"762",17031,"17031 - PORTE DE CHAMPERET","PLACE DE LA PORTE DE CHAMPERET - 75017 PARIS",48.8856174162832,2.29078141127921,1.50712316910318
"763",17032,"17032 - ESPACE CHAMPERRET","12 RUE JEAN OESTREICHER - 75017 PARIS",48.8865709933524,2.28861234498402,1.50569612326953
"764",17033,"17033 - CARNOT","8 AVENUE CARNOT - 75017 PARIS",48.8755384211021,2.29373210016993,1.50906445061094
"765",17036,"17036 - AVENUE DE TERNES","2-4 PLACE TRISTAN BERNARD - 75017 PARIS",48.8794928867271,2.29149818491263,1.50759474013332
"766",17037,"17037 - BAYERN PEREIRE","40 RUE BAYEN - 75017 PARIS",48.881830717501,2.29214066582886,1.50801743339851
"767",17038,"17038 - ARGENTINE","42 AVENUE DE LA GRANDE ARMEE - 75017 PARIS",48.8761743894985,2.28824740508752,1.50545602643154
"768",17039,"17039 - PLACE SAINT FERDINAND","26 RUE SAINT FERDINAND - 75017 PARIS",48.8781552978974,2.28851804786494,1.5056340844507
"769",17040,"17040 - TERNES PEREIRE","227 BOULEVARD PEREIRE SUR TPC - 75017 PARIS",48.8798132183375,2.28795645234244,1.50526460632439
"770",17041,"17041 - PORTE DE VILLIERS","51 RUE GUERSANT - 75017 PARIS",48.882877751786,2.28766737081487,1.505074417306
