"P1";"P2";"time"
0,642469509177731;0,142813887602914;2017-03-12 16:00:00
0,644429489649158;0,137537495043593;2017-03-12 16:20:00
0,637363729072832;0,143408318741621;2017-03-12 16:40:00
0,646187057876898;0,138923162944264;2017-03-12 17:00:00
0,651297896215076;0,135735303940594;2017-03-12 17:20:00
0,645206040199884;0,13849145326789;2017-03-12 17:40:00
0,645689077864502;0,143225267644852;2017-03-12 18:00:00
0,660989878616966;0,142672541850848;2017-03-12 18:20:00
0,665541600585089;0,147850516791652;2017-03-12 18:40:00
0,669991831013663;0,146130807530559;2017-03-12 19:00:00
0,67826303279382;0,144680853769748;2017-03-12 19:20:00
0,684343285683845;0,146990349787925;2017-03-12 19:40:00
0,688509730640369;0,149260952131266;2017-03-12 20:00:00
0,699748567228645;0,14513599382899;2017-03-12 20:20:00
0,705516891233039;0,151313396772314;2017-03-12 20:40:00
0,706845196276548;0,148147118154828;2017-03-12 21:00:00
0,724785077309677;0,151364431455371;2017-03-12 21:20:00
0,718745928758303;0,158329312835406;2017-03-12 21:40:00
0,722694911327934;0,149551394961777;2017-03-12 22:00:00
0,720046131250108;0,155785672504412;2017-03-12 22:20:00
0,718898986628823;0,148944708519891;2017-03-12 22:40:00
0,716867365685091;0,152069700206562;2017-03-12 23:00:00
0,71780454787508;0,152506837687464;2017-03-12 23:20:00
0,724826384157518;0,157122930490829;2017-03-12 23:40:00
